Source,Author,Text,Party,Division,Sentiment
75_ksiazka.txt,Poseł Zdzisław Wolski,"Pani Marszałek! Wysoka Izbo! Ustawa rozszerza katalog inwestycji niewymagających projektu, pozwolenia na budowę, kierownika budowy m.in. o silosy o pojemności do 250 m3 i wysokości 15 m, a więc duże silosy. Wynikające z takich procedur ryzyko katastrof budowlanych też jest duże. Mam pytanie. Czekamy, zresztą Unia Europejska tego wymaga, na cyfryzację wielu procesów, ułatwienia formalne. Zapowiadano również pilną cyfryzację Prawa budowlanego. Odbyły się dyskusje dotyczące m.in. tych rozwiązań, o których rozmawiamy, a przy okazji miały być one wprowadzone. Skoro wprowadzamy je w tej ustawie, to mam pytanie: Czy nad tą ustawą o cyfryzacji Prawa budowlanego będziemy procedować szybko, czy z poślizgiem? Dziękuję.  .",Lewica,Lewica,"{'neg': 0.022, 'neu': 0.934, 'pos': 0.044, 'compound': 0.2695}"
75_ksiazka.txt,Małgorzata Kidawa-Błońska," Wicemarszałek   Dziękuję bardzo. Pan poseł Konrad Berkowicz, Konfederacja. Dziękuję bardzo. Pan poseł Marek Dyduch, Lewica. ",KO,Lewica,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
75_ksiazka.txt,Poseł Konrad Berkowicz, ,Konfederacja,Prawica,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}"
75_ksiazka.txt,Poseł Marek Dyduch," Szanowni Państwo! Szkoda, że musiało dojść do kryzysu, żeby Prawo i Sprawiedliwość targnęło się na coś takiego jak deregulacja Prawa budowlanego. Szkoda, że zdejmujecie te regulacje tylko w przypadku budowy silosów. Szkoda, że nie dotyczy to innych budowli, np. budynków mieszkalnych, które ludzie też budują na własnej ziemi, dla siebie, na własną odpowiedzialność, więc chyba bardziej niż urzędnikowi zależy im na tym, żeby im się nie zawaliły na głowę. I szkoda też, że  czym jestem szczerze zaskoczony  nawet ze strony posłów Platformy Obywatelskiej, podobno kiedyś wolnorynkowej, i PSLu, podobno prorolniczego, słyszymy tutaj słowa zaniepokojenia, że ktoś wybuduje silosy, a później zrobi z tego kurnik i różne takie rzeczy. Powinniśmy oczywiście zlikwidować to absurdalne Prawo budowlane.  A moje pytanie do pana ministra brzmi, czy Sukiennice  bo jestem z Krakowa  spełniają normy Prawa budowlanego.  Który urzędnik za to odpowiada i kiedy ostatnio to sprawdzał? Dziękuję bardzo.  Pani Marszałek! Wysoki Sejmie! Mam wrażenie, że Prawo i Sprawiedliwość to są wojska szybkiego reagowania. Szybko dopłacają do paliwa, do energii, do węgla, teraz do zboża. Mam pełen podziw dla budżetu państwa, jest prawie jak budżet Stanów Zjednoczonych, ale wydaje mi się, że w takim tempie to kiedyś się po prostu pogubicie. Natomiast jest drugie pytanie. Mamy ambicje, budowaliśmy przekop Mierzei Wiślanej, rząd ma ambicje, żeby budować Centralny Port Komunikacyjny. Czy nie możemy zrobić sieci magazynów, rezerw państwowych, które na wypadek takich sytuacji będą po prostu uzupełniane, będą regulowały ceny zbóż i przede wszystkim bezpieczeństwo? Za chwilę będą susze, powodzie, bo to się już widzi w Europie. Czy nie możemy być mądrzejsi i wybudować sieci, dużych, państwowych magazynów, które będą regulowały tego typu sytuacje co do skupu, co do cen i co do bezpieczeństwa  państwa? Dziękuję.  Wicemarszałek ",Lewica,Lewica,"{'neg': 0.097, 'neu': 0.811, 'pos': 0.092, 'compound': -0.5597}"
75_ksiazka.txt,Małgorzata Kidawa-Błońska," Wicemarszałek   Dziękuję bardzo. Pan poseł Janusz KorwinMikke, Konfederacja. Dziękuję bardzo. Pani poseł Zofia Czernow, Koalicja Obywatelska. ",KO,Lewica,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
75_ksiazka.txt,Poseł Janusz Korwin-Mikke, ,Konfederacja,Prawica,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}"
75_ksiazka.txt,Poseł Zofia Czernow,"Pani Marszałek! Wysoki Sejmie! Panie Ministrze! Projekt ustawy pozwala budować bez pozwolenia na budowę silosy, duże obiekty gospodarcze nawet do 7 m wysokości. Celem jest przyspieszenie czy maksymalne przyspieszenie budowy tych obiektów, aby pomóc rolnikom przechowywać niesprzedane zboże, bo rząd nie jest w stanie pomóc im tego zboża sprzedać, a żniwa są tuż, tuż. Chciałam zapytać, w jaki sposób rząd zamierza pomóc w budowie tych obiektów, bo nie wystarczy zezwolić, ale potrzeba pomóc wybudować te obiekty, bo są one bardzo potrzebne. W jaki sposób rząd będzie wspierał rolników w podejmowaniu tych inwestycji? Ten projekt ustawy również zawiera niedopuszczalną wrzutkę, która zmienia przepisy w ustawie o transporcie  kolejowym. To po prostu jest niezgodne z konstytucją. Dziękuję bardzo.  Pani Marszałek! Wysoka Izbo! Kolega Berkowicz poruszył niesłychanie ważną sprawę dla Krakowa, Sukiennic. Otóż chciałem spytać, czy wiemy, czy jest pozwolenie budowlane na budowę Sukiennic i jakie normy te Sukiennice spełniały, bo Prawo budowlane przewiduje, że budynek musi wytrzymać co najmniej 200 lat. Ponieważ nikt tych norm nie spełnił, Sukiennice stoją już 700 lat, zajmując miejsce, nie pozwalając wybudować w tym miejscu jakichś prawdziwie nowoczesnych budynków, które by spełniały normy Prawa budowlanego. Tak że nie wiadomo, czy ktoś nie będzie w Sukiennicach składował teraz zboża, co spowodowałoby dalsze zakłócenie na rynku budowlanym. Dlatego, proszę państwa, nie możemy zostawić tego tak samopas, żeby każdy budował sobie co chce. Najwyższa pora, żeby powołać centralny urząd silosów, jeszcze można to dopisać do tej ustawy, jeszcze jest czas. Dopisać do ustawy centralny urząd silosów i on by się  zajął tym, żeby zboże było tylko we właściwie wybudowanych silosach. Dziękuję za uwagę.  .",KO,Lewica,"{'neg': 0.033, 'neu': 0.952, 'pos': 0.015, 'compound': -0.6973}"
75_ksiazka.txt,Małgorzata Kidawa-Błońska,"Dziękuję bardzo. Pan poseł Dariusz Bąk, Prawo i Sprawiedliwość. ",KO,Lewica,"{'neg': 0.1, 'neu': 0.417, 'pos': 0.483, 'compound': 0.6808}"
75_ksiazka.txt,Poseł Dariusz Bąk,"Pani Marszałek! Wysoki Sejmie! Na początku mam pytanie do pana ministra, to znaczy prośbę i pytanie. Czy rzeczywiście są powody do takiego niepokoju, do takiego rozdzierania szat przy tym projekcie ustawy? Projekt ustawy mówi o podstawowej sprawie, a mianowicie ułatwieniach w Prawie budowlanym. I to proszę wyjaśnić. Natomiast, proszę państwa, wielokrotnie odwołujecie się Urządzacie sobie przedstawienia, krytykując, ubliżając po drodze, zarzucając jakieś kłamstwa. Proszę państwa, odwołujecie się do ludzi, mieszkańców polskich wsi. Jak tego słucham, to myślę, że dawno nie byliście na polskiej wsi. I proszę państwa, zapominacie o jednym, jak mówicie, że to rozsądzą rolnicy, mieszkańcy polskiej wsi. Otóż tam, na polskiej wsi domeną jest zdrowy chłopski rozum  i ten zdrowy chłopski rozum rozsądzi, kto ma rację, a racja jest właśnie po stronie  rządu, który proponuje projekt ustawy o ułatwieniach budowlanych. Dziękuję za uwagę.   Wicemarszałek ",PiS,Prawica,"{'neg': 0.086, 'neu': 0.838, 'pos': 0.077, 'compound': -0.6467}"
75_ksiazka.txt,Małgorzata Kidawa-Błońska,"Dziękuję bardzo. Pan poseł Tadeusz Tomaszewski, Lewica. ",KO,Lewica,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
75_ksiazka.txt,Poseł Tadeusz Tomaszewski,"Pani Marszałek! Wysoki Sejmie! Szanowny Panie Ministrze! Oprócz ułatwień związanych z budową silosów i innych budynków związanych z produkcją rolną czy przechowywaniem zboża mówimy również o zwolnieniu z procedury Prawa budowlanego budowy obiektów budowlanych służących do przechowywania zboża, o pojemności do 5 tys. t, usytuowanych w całości w granicach administracyjnych portów morskich o podstawowym znaczeniu dla gospodarki narodowej. Chciałbym zapytać i prosiłbym o odpowiedź na piśmie, ile na dzień dzisiejszy w granicach administracyjnych portów morskich mamy takiej powierzchni magazynowej, która jest przeznaczona właśnie na przechowywanie zboża, lub innych? Po drugie, jakie są plany, jeśli chodzi o budowę tychże obiektów budowlanych służących przechowywaniu zboża  i kto będzie inwestorem w granicach portów morskich, tych magazynów? Dziękuję  4 Wicemarszałek ",Lewica,Lewica,"{'neg': 0.047, 'neu': 0.953, 'pos': 0.0, 'compound': -0.7037}"
75_ksiazka.txt,Małgorzata Kidawa-Błońska,"Dziękuję bardzo. Pan poseł Paweł Lisiecki, Prawo i Sprawiedliwość. ",KO,Lewica,"{'neg': 0.0, 'neu': 0.508, 'pos': 0.492, 'compound': 0.7003}"
75_ksiazka.txt,Poseł Paweł Lisiecki,"Pani Marszałek! Wysoka Izbo! Panie Ministrze! Stara zasada łacińska mówi: volenti non fit iniuria   chcącemu nie dzieje się niesprawiedliwość  i zgodnie z tą zasadą ktoś w tym projekcie wskazał, że budowa naziemnych silosów na materiały sypkie nie wymaga uzyskania decyzji o pozwoleniu na budowę, natomiast wymaga tylko zgłoszenia. To bardzo dobre rozwiązanie, które należałoby zastosować również w innych przepisach. Tymczasem, jak tutaj słyszę, część posłów opozycji uważa, że rolnicy to ludzie specjalnej troski, którym urzędnik powinien wskazać tak naprawdę wszystko, a najlepiej za rolnika wszystko zrobić. Otóż szanowni państwo, w okresie PRLu wieś i rolnictwo były oazami wolności. To właśnie tam przetrwała prywatna własność, której nie było np. w dużych miastach. Dobrze by było przyjrzeć się  innym przepisom, w innych obszarach Prawa budowlanego, gdzie nadmierna biurokracja decyduje o tym, co i gdzie ma być budowane, bo w wielu miejscach decyzja urzędnika obarczona jest dodatkową płatnością, zwaną łapówką. Dziękuję bardzo.    Wicemarszałek ",PiS,Prawica,"{'neg': 0.046, 'neu': 0.851, 'pos': 0.103, 'compound': 0.7633}"
75_ksiazka.txt,Małgorzata Kidawa-Błońska,"Pan poseł Dobromir Sośnierz, Wolnościowcy. ",KO,Lewica,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
75_ksiazka.txt,Poseł Dobromir Sośnierz,"Wszyscy z opozycji narzekali tutaj na nieadekwatne wrzutki do ustaw, m.in. jest tam art. 1, który ni z tego, ni z owego, wprowadza jakieś dopłaty do kredytów, których tylko jednym z celów może być przechowanie zboża, więc chyba na zasadzie jakiegoś luźnego skojarzenia ktoś go dopisał do tej ustawy. Zgłosiłem komisji poprawkę, żeby usunąć ten przepis, i ilu posłów za tym głosowało? Tylko ja za tym głosowałem. Tego, że PiS nie głosował przeciwko swojej poprawce, to jeszcze się można spodziewać, ale państwo z opozycji, którzy mówią tyle o praworządności, w większości nie wiedzieli, czy to jest .",Wolnościowcy,Prawica,"{'neg': 0.031, 'neu': 0.898, 'pos': 0.072, 'compound': 0.5994}"
75_ksiazka.txt,Małgorzata Kidawa-Błońska,Dziękuję bardzo. Bardzo proszę sekretarza stanu w Ministerstwie Rolnictwa i Rozwoju Wsi pana ministra Rafała Romanowskiego o udzielenie odpowiedzi. Sekretarz Stanu w Ministerstwie Rolnictwa i Rozwoju Wsi ,KO,Lewica,"{'neg': 0.0, 'neu': 0.942, 'pos': 0.058, 'compound': 0.0772}"
75_ksiazka.txt,Rafał Romanowski,"Pani Marszałek! Wysoka Izbo! Szczerze powiem, że nie wiem, jak w 1358 r., za czasów Kazimierza Wielkiego, było stanowione prawo budowlane dotyczące posadowienia sukiennic krakowskich. Wracając jednak do sedna tej ustawy, postaram się wyjaśnić podstawowe rzeczy, dotyczące choćby pierwszego artykułu. Być może do 2015 r. pozwalano sobie na to, żeby np. spółki prowadzone przez Skarb Państwa, strategiczne dla rolnictwa, które były odpowiedzialne za tzw. postęp biologiczny, płaciły dywidendy, żeby łatać dziurę budżetową pana premiera Tuska i pani premier Kopacz. Może wtedy było kogoś na to stać, ale, drodzy państwo, w tej chwili te pieniądze, które są wypracowane przez Zasób Własności Rolnych Skarbu Państwa, nie są z powrotem przekazywane po to, żeby łatać dziurę budżetową, tylko są przekazywane dla polskich rolników po to , żeby mogli oni korzystać choćby z linii kredytowych, niezbędnych do prowadzenia podstawowej działalności. Państwo parlamentarzyści podnoszą kwestię bezpieczeństwa żywności, ale pamiętajcie o tym, że to zboże, które wyjeżdża z polskich portów, jest dokładnie badane przez podmioty, które wysyłają je w różne miejsca świata, i nikt nie pozwoliłby sobie w Polsce na to, żeby wysyłać cokolwiek skażonego jakąkolwiek pozostałością pestycydów czy tym podobnych rzeczy. Proszę wyobrazić sobie, że bezpieczeństwo żywności w Polsce stoi na naprawdę bardzo dobrym poziomie. Dzięki temu wysyłamy polską żywność w różne części świata i bijemy kolejne rekordy eksportowe, a pani poseł po prostu przyzwyczaiła się do powtarzania jak mantrę jakichś niedorzeczności. Drodzy Państwo! Pamiętajmy o tym, co było podnoszone choćby przez legislatorów sejmowych. Przecież te zmiany, które zostały zaproponowane przez ministra infrastruktury, zostały wniesione w drodze autopoprawki rządowej. Stanowiły jednolity projekt rządowy, który podlega trzykrotnemu czytaniu, czyli przechodzi pełen proces legislacyjny. Drodzy państwo, czy po raz kolejny mam wyjaśniać, jakie jest sedno procesu legislacyjnego? Bo wydaje mi się, że to wyjaśnienie jest naprawdę zbędne.  Ale drodzy państwo, ja naprawdę już nie mogę na jedno pozwolić. Pan poseł Rzepa zarzucił mi w kwestii braku możliwości eksportowych zboża, że w Zachodniopomorskiem nie można nigdzie sprzedać zboża. To ja panu coś przytoczę, panie pośle. Cytat z pana: Eksport zbóż z obu państw od momentu wybuchu wojny praktycznie zamarł  chodzi o Ukrainę i Rosję. Jeżeli wojna na Ukrainie będzie się przedłużała, istnieje realne ryzyko zagrożenia bezpieczeństwa żywnościowego krajów Bliskiego Wschodu. W Egipcie ceny chleba wzrosły już o 25, mimo że Kair dysponuje rezerwami strategicznymi pszenicy wystarczającymi na cały bieżący rok. Wszystko będzie zależeć od sposobu zakończenia konfliktu, skali sankcji wobec Rosji oraz sytuacji w portach czarnomorskich, odpowiedzialnych za ponad 90 eksportu ukraińskiej pszenicy. To jest cytat z interpelacji złożonej m.in. przez pana posła Rzepę 31 marca. Ale drodzy państwo, pod tą interpelacją podpisał się m.in. pan poseł Stefan Krajewski, który reprezentował stanowisko Koalicji Polskiej. W tej samej interpelacji pada pytanie: Wojna na Ukrainie może spowodować zwiększony popyt na część produktów polskiego sektora rolnego. Czy resort rolnictwa planuje wprowadzenie tymczasowego zakazu eksportu polskich zbóż? Panie Pośle! Drodzy panowie parlamentarzyści z opozycji podpisujący się pod tą interpelacją! Rozumiem, że wtedy nie widzieliście żadnego ryzyka i żadnego zagrożenia dla eksportu polskich produktów żywnościowych i polskiego zboża, które miałyby docierać w różne destynacje świata? Czyje interesy wtedy reprezentowaliście? Na pewno nie polskich rolników. Proszę o tym pamiętać i proszę powoływać się m. in. na własne dokumenty, które składaliście do ministerstwa rolnictwa.  Panowie wielokrotnie podnosiliście kwestię środków wydatkowanych z budżetu państwa. Może po raz pierwszy, tak jak powiedziałem, zdarza się, że w roku poprzednim oszczędności na Zasób Własności Rolnej Skarbu Państwa W budżecie tym roku zostało pół miliarda złotych tylko i wyłącznie na potrzeby rolnictwa. W 2022 r. pozostało 445 mln zł też tylko i wyłącznie do dyspozycji ministra właściwego do spraw rolnictwa. Pamiętajmy, na jakie cele są te środki: udzielanie pożyczek na zakup środków do produkcji rolnej, w tym nawozów i środków ochrony roślin, lub na skup, przechowanie lub przetwarzanie produktów rolnych. Wypadałoby po prostu wrócić do sedna, do uzasadnienia ustawy. Te projekty ustaw powinny być czytane z pełnym zrozumieniem. .",PiS,Prawica,"{'neg': 0.055, 'neu': 0.871, 'pos': 0.074, 'compound': 0.814}"
75_ksiazka.txt,Małgorzata Kidawa-Błońska,"Dziękuję bardzo. Zamykam dyskusję. W związku z tym, że w czasie drugiego czytania zgłoszono do przedłożonego projektu ustawy poprawki, proponuję, aby Sejm ponownie skierował ten projekt do Komisji Infrastruktury oraz Komisji Rolnictwa i Rozwoju Wsi w celu przedstawienia sprawozdania. Jeżeli nie usłyszę sprzeciwu, będę uważała, że Sejm propozycję przyjął. Sprzeciwu nie słyszę. Ogłaszam przerwę do godz. 17.15.   Teksty wystąpień niewygłoszonych w załączniku. Wicemarszałek  Wznawiam obrady. Przystępujemy do rozpatrzenia punktu 5. porządku dziennego: Sprawozdanie Komisji Kultury i Środków Przekazu o poselskim projekcie uchwały w 75. rocznicę stracenia pułkownika Stanisława Kasznicy, ostatniego komendanta głównego Narodowych Sił Zbrojnych . Bardzo proszę pana posła Piotra Babinetza o przedstawienie sprawozdania komisji. ",KO,Lewica,"{'neg': 0.0, 'neu': 0.986, 'pos': 0.014, 'compound': 0.0772}"
75_ksiazka.txt,Poseł Sprawozdawca Piotr Babinetz,"Dziękuję bardzo, pani marszałek. Pani Marszałek! Wysoka Izbo! Mam zaszczyt przedstawić sprawozdanie Komisji Kultury i Środków Przekazu o poselskim projekcie uchwały w 75. rocznicę stracenia pułkownika Stanisława Kasznicy, ostatniego komendanta głównego Narodowych Sił Zbrojnych, druki nr 3181 i 3189. Marszałek Sejmu skierowała w dniu 2 maja 2023 r. powyższy projekt uchwały do Komisji Kultury i Środków Przekazu do pierwszego czytania. Komisja Kultury i Środków Przekazu przeprowadziła pierwsze czytanie i rozpatrzyła ten projekt uchwały na posiedzeniu w dniu 9 maja, czyli dzisiaj. W trakcie prac nad projektem uchwały uwzględniliśmy poprawki i uwagi Biura Legislacyjnego. Zasadnicza poprawka dotyczyła zmiany tytułu uchwały. Po zmianie tytuł uchwały brzmi: w sprawie upamiętnienia ostatniego komendanta głównego Narodowych Sił Zbrojnych podpułkownika Stanisława Kasznicy w 75. rocznicę jego stracenia. W ten sposób tytuł uchwały przeniósł środek ciężkości z tragicznej informacji o zamordowaniu przez komunistów podpułkownika Stanisława Kasznicy na upamiętnienie ostatniego komendanta głównego Narodowych Sił Zbrojnych podpułkownika Stanisława Kasznicy. Ponadto uwzględniliśmy różne drobne poprawki Biura Legislacyjnego, które dotyczyły poszczególnych akapitów. Został zgłoszony wniosek o odrzucenie projektu uchwały w całości, uzyskał dwa głosy poparcia, a cała reszta komisji była przeciwko. Była też zgłoszona jedna poprawka poselska do ostatniego akapitu, która zyskała kilka głosów, a kilkanaście głosów było przeciwko. W efekcie komisja kultury rekomenduje Wysokiej Izbie przyjęcie powyższego projektu uchwały. Uchwała brzmi w następujący sposób: Uchwała Sejmu Rzeczypospolitej Polskiej w sprawie upamiętnienia ostatniego komendanta głównego Narodowych Sił Zbrojnych podpułkownika Stanisława Kasznicy w 75. rocznicę jego stracenia 12 maja 2023 roku przypada 75. rocznica wykonania przez komunistycznych katów wyroku śmierci na ostatnim komendancie głównym Narodowych Sił Zbrojnych podpułkowniku Stanisławie Kasznicy. .",PiS,Prawica,"{'neg': 0.018, 'neu': 0.97, 'pos': 0.013, 'compound': -0.2924}"
